847,Nosy Be,Madagascar,NOS,FMNN,7185,69,-0.232339983,0.843252342
848,Besalampy,Madagascar,BPY,FMNQ,4046,42,-0.292247185,0.776365803
849,Maroantsetra,Madagascar,WMN,FMNR,4265,55,-0.269421238,0.867224454
850,Sambava,Madagascar,SVB,FMNS,4577,39,-0.249208578,0.875713746
851,Vohemar,Madagascar,VOH,FMNV,4236,76,-0.233451752,0.872713495
852,Antsohihy,Madagascar,WAI,FMNW,4921,38,-0.260033113,0.837651581
853,Tôlanaro,Madagascar,FTU,FMSD,5280,71,-0.436997271,0.819538557
854,Fianarantsoa,Madagascar,WFI,FMSF,4101,82,-0.374226531,0.822254249
855,Manakara,Madagascar,WVK,FMSK,3886,47,-0.386061585,0.838136809
856,Mananjary,Madagascar,MNJ,FMSM,4921,89,-0.370041207,0.844011543
857,Morombe,Madagascar,MXM,FMSR,4265,62,-0.379677189,0.757045285
858,Toliara,Madagascar,TLE,FMST,6562,70,-0.40811732,0.763206308
859,Mbanza Congo,Angola,SSY,FNBC,5905,81,-0.109430396,0.248657054
860,Benguela,Angola,BUG,FNBG,5315,32,-0.220068569,0.233938695
861,Cabinda,Angola,CAB,FNCA,8202,31,-0.097685906,0.212727715
862,Catumbela,Angola,CBT,FNCT,12139,38,-0.217803128,0.235390811
863,Chitato,Angola,DUE,FNDU,6468,36,-0.129169896,0.363351379
864,Ngiva,Angola,VPE,FNGI,10640,78,-0.297465207,0.273733945
865,Huambo,Angola,NOV,FNHU,8727,90,-0.223557476,0.275072616
866,Kuito,Angola,SVP,FNKU,8202,57,-0.216501115,0.295787915
867,Luanda,Angola,LAD,FNLU,12190,59,-0.154607723,0.230928004
868,Malanje,Angola,MEG,FNMA,7283,60,-0.166244186,0.284705103
869,Menongue,Angola,SPP,FNME,11483,35,-0.255823387,0.309268869
870,Namibe,Angola,MSZ,FNMO,8202,53,-0.266358187,0.212001654
871,Negage,Angola,GXG,FNNG,7874,41,-0.13534173,0.266820695
872,Port Amboim,Angola,PBN,FNPA,3379,38,-0.187134204,0.240253299
873,Saurimo,Angola,VHC,FNSA,11155,31,-0.169106169,0.356603928
874,Soyo,Angola,SZA,FNSO,6857,62,-0.107182239,0.215928652
875,Sumbe,Angola,NDD,FNSU,3115,74,-0.194916627,0.241684466
876,Lubango,Angola,SDD,FNUB,9570,57,-0.260485151,0.236928443
877,Luena,Angola,LUO,FNUE,7875,63,-0.205392088,0.347280367
878,Uige,Angola,UGO,FNUG,6562,58,-0.132698601,0.262284583
879,Xangongo,Angola,XGN,FNXA,7400,87,-0.292436892,0.261193752
880,Koulamoutou,Gabon,KOU,FOGK,5841,39,-0.020675345,0.217141655
881,Mouila,Gabon,MJL,FOGM,5891,54,-0.032203768,0.192975815
882,Oyem,Gabon,OYE,FOGO,5906,77,0.02693235,0.202133561
883,Okondja,Gabon,OKN,FOGQ,4921,75,-0.011610175,0.238640622
884,Lambarene,Gabon,LBQ,FOGR,7555,35,-0.012293907,0.178821197
885,Bitam,Gabon,BMM,FOOB,5726,77,0.036226751,0.200594187
886,Port Gentil,Gabon,POG,FOOG,6234,30,-0.012422189,0.152792759
887,Omboue,Gabon,OMB,FOOH,5285,43,-0.027484224,0.161664431
888,Makokou,Gabon,MKU,FOOK,5892,73,0.010109139,0.224988643
889,Libreville,Gabon,LBV,FOOL,9844,54,0.00800408,0.164275278
890,Franceville,Gabon,MVB,FOON,10105,72,-0.028905445,0.23453734
891,Principe,São Tomé and Principe,PCP,FPPR,4331,37,0.029023779,0.129359263
892,São Tomé,São Tomé and Principe,TMS,FPST,7283,46,0.006600399,0.117149119
893,Beira,Mozambique,BEW,FQBR,7874,74,-0.345512361,0.609252561
894,Chimoio,Mozambique,VPY,FQCH,7874,60,-0.334253249,0.58344613
895,Inhambabe,Mozambique,INH,FQIN,4921,44,-0.416721793,0.61799492
896,Lichinga,Mozambique,VXC,FQLC,8300,87,-0.231675005,0.61551305
897,Maputo,Mozambique,MPM,FQMA,12008,48,-0.452403287,0.568499133
898,Mueda,Mozambique,MUD,FQMD,7714,47,-0.203730542,0.690506338
899,Mocímboa da Praia,Mozambique,MZB,FQMP,6562,88,-0.198300822,0.704325881
900,Nampula,Mozambique,APL,FQNP,6562,33,-0.263642462,0.685596734
901,Pemba / Porto Amelia,Mozambique,POL,FQPB,5905,64,-0.226749025,0.707277462
902,Quelimane,Mozambique,UEL,FQQL,5905,48,-0.311637252,0.643487164
903,Tete,Mozambique,TET,FQTT,8225,46,-0.281081773,0.587132278
904,Vilanculo,Mozambique,VNX,FQVL,4823,86,-0.384293579,0.616333374
905,Mahe Island,Seychelles,SEZ,FSIA,9800,37,-0.081582623,0.969038234
906,Praslin Island,Seychelles,PRI,FSPP,4318,76,-0.075385835,0.971998271
907,Abeche,Chad,AEH,FTTC,9186,73,0.241675744,0.363801653
908,Moundou,Chad,MQQ,FTTD,5906,90,0.150524345,0.28049884
909,N'Djamena,Chad,NDJ,FTTJ,9186,35,0.211773015,0.2623928
910,Faya-largeau,Chad,FYT,FTTY,9186,70,0.312712403,0.333551605
911,Bulawayo,Zimbabwe,BUQ,FVBU,8491,33,-0.349369555,0.499476597
912,Chiredzi,Zimbabwe,BFO,FVCZ,5785,46,-0.366660532,0.551150543
913,Victoria Falls,Zimbabwe,VFA,FVFA,7708,77,-0.315833029,0.450975638
914,Harare,Zimbabwe,HRE,FVHA,15502,81,-0.312968968,0.542671734
915,Kariba,Zimbabwe,KAB,FVKB,5413,56,-0.288324905,0.504138358
916,Masvingo,Zimbabwe,MVZ,FVMV,5663,54,-0.350031013,0.538592905
917,Hwange,Zimbabwe,HWN,FVWN,15091,78,-0.325153094,0.471605416
918,Blantyre,Malawi,BLZ,FWCL,7628,48,-0.273651919,0.610411435
919,Dwangwa,Malawi,DWA,FWDW,3980,66,-0.218485552,0.595714052
920,Karonga,Malawi,KGJ,FWKA,4200,39,-0.173722575,0.591544471
921,Lilongwe,Malawi,LLW,FWKI,11614,68,-0.240670434,0.589589644
922,Mzuzu,Malawi,ZZU,FWUU,4291,76,-0.199747701,0.593617875
923,Maseru,Lesotho,MSU,FXMM,10498,88,-0.514214129,0.480881838
924,Arandis,Namibia,ADI,FYAR,6300,60,-0.39203935,0.261450314
925,Grootfontein,Namibia,GFY,FYGF,11680,79,-0.342122923,0.31630078
926,Keetmanshoop,Namibia,KMP,FYKT,7598,85,-0.463206904,0.316103573
927,Luderitz,Namibia,LUD,FYLZ,6004,52,-0.465783013,0.266038791
928,Ondangwa,Namibia,OND,FYOA,9800,55,-0.312033472,0.278425394
929,Oranjemund,Namibia,OMD,FYOG,5252,82,-0.498897131,0.287049049
930,Rundu,Namibia,NDU,FYRU,11004,60,-0.313400031,0.344168464
931,Tsumeb,Namibia,TSB,FYTM,4823,65,-0.336183574,0.309490511
932,Walvis Bay,Namibia,WVB,FYWB,7001,40,-0.401074917,0.255608705
933,Windhoek Eros,Namibia,ERS,FYWE,7381,59,-0.394657337,0.298109226
934,Windhoek Int,Namibia,WDH,FYWH,15010,60,-0.392348271,0.304924728
935,Kinshasa,Congo (Kinshasa),FIH,FZAA,15420,75,-0.076545778,0.269559122
936,N'dolo,Congo (Kinshasa),NLO,FZAB,5526,50,-0.075514465,0.267515347
937,Bandoundu,Congo (Kinshasa),FDU,FZBO,4528,87,-0.057793438,0.303367904
938,Kikwit,Congo (Kinshasa),KKW,FZCA,5151,33,-0.087890766,0.327870583
939,Mbandaka,Congo (Kinshasa),MDK,FZEA,7223,85,0.000394444,0.319198033
940,Gbadolite,Congo (Kinshasa),BDT,FZFD,10499,70,0.074232519,0.366088044
941,Gemena,Congo (Kinshasa),GMA,FZFK,6550,76,0.056467858,0.345074271
942,Lisala,Congo (Kinshasa),LIQ,FZGA,7200,61,0.037885164,0.375191701
943,Kisangani,Congo (Kinshasa),FKI,FZIC,11483,59,0.008406186,0.442231514
944,Isiro,Congo (Kinshasa),IRP,FZJH,8202,83,0.049351105,0.481506682
945,Bunia,Congo (Kinshasa),BUX,FZKA,6070,77,0.027326969,0.52745247
946,Buta Zega,Congo (Kinshasa),BZU,FZKJ,6890,80,0.049189488,0.432731686
947,Bukavu/kavumu,Congo (Kinshasa),BKY,FZMA,6562,39,-0.040299303,0.502808409
948,Goma,Congo (Kinshasa),GOM,FZNA,6545,67,-0.029161135,0.510308104
949,Kindu,Congo (Kinshasa),KND,FZOA,7218,45,-0.050949301,0.452309049
950,Lubumbashi,Congo (Kinshasa),FBM,FZQA,10623,88,-0.20230635,0.480504834
951,Kolwezi,Congo (Kinshasa),KWZ,FZQM,5741,88,-0.187900396,0.445158428
952,Kalemie,Congo (Kinshasa),FMI,FZRF,5741,47,-0.102547864,0.510508806
953,Kamina Base,Congo (Kinshasa),KMN,FZSA,8858,72,-0.150831707,0.440746236
954,Kananga,Congo (Kinshasa),KGA,FZUA,7218,80,-0.102975301,0.392161523
955,Mbuji Mayi,Congo (Kinshasa),MJM,FZWA,6558,60,-0.106835795,0.411356656
956,Bamako,Mali,BKO,GABS,10498,58,0.218750842,-0.138752628
957,Gao,Mali,GAQ,GAGO,8202,58,0.283588073,-9.52E-05
958,Kayes,Mali,KYS,GAKY,5267,90,0.252744623,-0.199044327
959,Mopti,Mali,MZI,GAMB,8340,43,0.253296148,-0.071201751
960,Timbuktu,Mali,TOM,GATB,6923,87,0.292002298,-0.052492174
961,Banjul,Gambia,BJL,GBYD,11811,49,0.232792021,-0.29063573
962,Fuerteventura Island,Spain,FUE,GCFV,7874,85,0.49659329,-0.241968958
963,El Hierro Island,Spain,VDE,GCHI,4101,56,0.485459845,-0.312188792
964,Sta Cruz de la Palma,Spain,GCLA,GCLA,7218,58,0.499626661,-0.309893681
965,Gran Canaria Island,Spain,LPA,GCLP,10171,53,0.487503622,-0.268546823
966,Lanzarote Island,Spain,ACE,GCRR,7874,86,0.505194261,-0.237455535
967,Tenerife Island South,Spain,TFS,GCTS,10499,32,0.489468868,-0.289244694
968,Tenerife Island North,Spain,TFN,GCXO,11155,69,0.497116901,-0.285212968
969,Melilla,Spain,MLN,GEML,4685,59,0.615748677,-0.05159647
970,Freetown,Sierra Leone,FNA,GFLL,10498,39,0.150385248,-0.230304921
971,Bissau,Guinea-Bissau,OXB,GGOV,10499,60,0.207603427,-0.273208603
972,Monrovia Spriggs,Liberia,MLW,GLMR,6000,64,0.109764806,-0.187774745
973,Monrovia Int,Liberia,ROB,GLRB,11000,61,0.10880016,-0.180856253
974,Agadir,Morocco,AGA,GMAD,10499,69,0.529271109,-0.164289059
975,Tan Tan,Morocco,TTA,GMAT,6562,68,0.49651476,-0.194801429
976,Fes,Morocco,FEZ,GMFF,10499,78,0.592143083,-0.086881794
977,Errachidia,Morocco,ERH,GMFK,10499,42,0.557589067,-0.076765344
978,Meknes,Morocco,MEK,GMFM,9252,82,0.591301857,-0.096257003
979,Oujda,Morocco,OUD,GMFO,9843,77,0.607151194,-0.03357996
980,Smara,Western Sahara,SMW,GMMA,9850,38,0.466557925,-0.203936487
981,Rabat,Morocco,RBA,GMME,11483,84,0.594310755,-0.117836254
982,Dakhla,Western Sahara,VIL,GMMH,9842,35,0.413962428,-0.278065856
983,El Aaiún,Western Sahara,EUN,GMML,8861,59,0.473886545,-0.230718564
984,Casablanca,Morocco,CMN,GMMN,12205,85,0.582372744,-0.132469969
985,Nador,Morocco,NDR,GMMW,9842,64,0.610669762,-0.052852234
986,Marrakech,Morocco,RAK,GMMX,10170,52,0.551644458,-0.14025989
987,Kentira,Morocco,NNA,GMMY,7995,90,0.598628745,-0.115119824
988,Ouarzazate,Morocco,OZZ,GMMZ,9842,35,0.539989167,-0.120592303
989,Al Hoceima,Morocco,AHU,GMTA,8202,86,0.613956236,-0.067012265
990,Tétouan,Morocco,TTU,GMTN,7546,30,0.621237718,-0.092851869
991,Tangier,Morocco,TNG,GMTT,11483,54,0.623552005,-0.103269214
992,Dakar B Diagne,Senegal,DSS,GOBD,11483,50,0.256039801,-0.297985875
993,Ziguinchor,Senegal,ZIG,GOGG,5069,74,0.21913656,-0.284171001
994,Cap Skirring,Senegal,CSK,GOGS,6573,35,0.21633932,-0.292307743
995,Kaolack,Senegal,KLC,GOOK,5249,39,0.246909987,-0.280148035
996,Dakar L.S. Senghor,Senegal,DKR,GOOY,11450,69,0.257256301,-0.305261578
997,Saint Louis,Senegal,XLS,GOSS,6230,87,0.280139313,-0.287337039
998,Bakel,Senegal,BXE,GOTB,5741,39,0.259134263,-0.217612885
999,Kédougou,Senegal,KGG,GOTK,5906,37,0.219428029,-0.213284466
1000,Tambacounda,Senegal,TUD,GOTT,6562,63,0.239752392,-0.238291548
1001,Nouakchott,Mauritania,NKC,GQNO,11155,36,0.319569786,-0.278724233
1002,Atar,Mauritania,ATR,GQPA,9855,69,0.357911174,-0.227646777
1003,Nouadhibou,Mauritania,NDB,GQPP,7961,40,0.365351513,-0.297229584
1004,Conakry,Guinea,CKY,GUCY,10826,59,0.167148263,-0.237574218
1005,Espargos,Cape Verde,SID,GVAC,10735,65,0.292192551,-0.400542591
1006,Rabil,Cape Verde,BVC,GVBA,6890,87,0.281635044,-0.39948668
1007,Vila do Maio,Cape Verde,MMO,GVMA,3924,81,0.264520356,-0.405155485
1008,Praia,Cape Verde,RAI,GVNP,6876,39,0.260481672,-0.410038924
1009,Preguiça,Cape Verde,SNE,GVSN,4593,45,0.289522196,-0.42384798
1010,São Pedro,Cape Verde,VXE,GVSV,6561,70,0.293794772,-0.437297476
1011,Addis Ababa,Ethiopia,ADD,HAAB,12467,50,0.156693741,0.677175553
1012,Arba Minch,Ethiopia,AMH,HAAM,9170,83,0.105407242,0.65607799
1013,Axum,Ethiopia,AXU,HAAX,7874,39,0.246908239,0.676713028
1014,Bahir Dar,Ethiopia,BJR,HABD,9842,82,0.202599564,0.651384835
1015,Dire Dawa,Ethiopia,DIR,HADR,8791,65,0.167982697,0.730493569
1016,Gambela,Ethiopia,GMB,HAGM,8248,75,0.141873632,0.603239876
1017,Gondar,Ethiopia,GDQ,HAGN,9072,56,0.218513483,0.653346519
1018,Gode,Ethiopia,GDE,HAGO,7505,84,0.103587562,0.760590086
1019,Debre Zeyit,Ethiopia,QHR,HAHM,5940,87,0.152128134,0.680781383
1020,Jimma,Ethiopia,JIM,HAJM,6562,37,0.133798511,0.642570903
1021,Makale,Ethiopia,MQX,HAMK,11825,46,0.235050465,0.689989752
1022,Asosa,Ethiopia,ASO,HASO,8218,87,0.174855817,0.603644809
1023,Bujumbura,Burundi,BJM,HBBA,11811,30,-0.058015092,0.511704366
1024,Hargeisa,Somalia,HGA,HCMH,8000,87,0.166123411,0.769494697
1025,Berbera,Somalia,BBO,HCMI,13582,64,0.18132575,0.784370183
1026,Kismayu,Somalia,KMU,HCMK,12139,75,-0.006586053,0.741052869
1027,Mogadishu,Somalia,MGQ,HCMM,10335,33,0.035158612,0.790716163
1028,Djibouti City,Djibouti,JIB,HDAM,10335,43,0.201538411,0.753275381
1029,El Alamein,Egypt,DBB,HEAL,11479,55,0.539734336,0.496745124
1030,El Arish,Egypt,AAC,HEAR,9905,51,0.542331384,0.590546118
1031,Assiut,Egypt,ATZ,HEAT,9905,38,0.472050463,0.541261492
1032,Alexandria El N.,Egypt,ALY,HEAX,7221,65,0.544261743,0.522706916
1033,Alexandria Int,Egypt,HBE,HEBA,11156,85,0.539615659,0.518299951
1034,Abu Simbel,Egypt,ABS,HEBL,9843,58,0.390534864,0.551728248
1035,Cairo,Egypt,CAI,HECA,13124,38,0.525726342,0.548131116
1036,El Cairo,Egypt,CWE,HECW,9757,72,0.525630335,0.539575512
1037,Hurghada,Egypt,HRG,HEGN,13124,52,0.474350835,0.589910821
1038,El Gora,Egypt,EGH,HEGR,7874,86,0.542248648,0.595674399
1039,Luxor,Egypt,LXR,HELX,9843,88,0.448043472,0.570837857
1040,Marsa Alam,Egypt,RMF,HEMA,9843,42,0.446055547,0.603599402
1041,Mersa Matruh,Egypt,MUH,HEMM,9843,84,0.546731359,0.475108305
1042,Port Said,Egypt,PSD,HEPS,7707,42,0.545928516,0.56269418
1043,St. Catherine,Egypt,SKV,HESC,6939,54,0.500652946,0.594502776
1044,Sharm el-Sheikh,Egypt,SSH,HESH,10108,67,0.488296012,0.600306004
1045,Aswan,Egypt,ASW,HESN,11161,62,0.418257672,0.572817055
1046,Taba,Egypt,TCP,HETB,13123,75,0.516404512,0.606992336
1047,Asmara,Eritrea,ASM,HHAS,9842,85,0.266893998,0.67911986
1048,Massawa,Eritrea,MSW,HHMS,11384,47,0.273493095,0.687137839
1049,Asab,Eritrea,ASA,HHSB,11531,48,0.228145953,0.744295668
1050,Amboseli National Park,Kenya,ASV,HKAM,3284,53,-0.046164832,0.650189275
1051,Eldoret,Kenya,EDL,HKEL,11480,73,0.007059124,0.615034816
1052,Nairobi Int,Kenya,NBO,HKJK,13507,52,-0.023025081,0.644511682
1053,Kisumu,Kenya,KIS,HKKI,6511,71,-0.001503409,0.606133666
1054,Kitale,Kenya,KTL,HKKT,4757,67,0.016964408,0.610142656
1055,Lokichoggio,Kenya,LKG,HKLK,6195,75,0.073375739,0.599489213
1056,Lodwar,Kenya,LOK,HKLO,3281,80,0.054488655,0.621489054
1057,Lamu,Kenya,LAU,HKLU,3293,52,-0.039312144,0.714068323
1058,Malindi,Kenya,MYD,HKML,4600,40,-0.056362093,0.699906698
1059,Mombasa,Kenya,MBA,HKMO,10991,36,-0.07042107,0.691049157
1060,Masai Mara,Kenya,MRE,HKMS,3450,49,-0.024541267,0.611005859
1061,Nairobi Wilson,Kenya,WIL,HKNW,5052,56,-0.023068366,0.642539478
1062,Wajir,Kenya,WJR,HKWJ,9193,66,0.030250745,0.699730405
1063,Sirt,Libya,SRX,HLGD,11807,76,0.542160343,0.289637377
1064,Ghat,Libya,GHT,HLGT,11811,81,0.438873501,0.177021766
1065,Kufra,Libya,AKF,HLKF,12007,49,0.421997915,0.406906047
1066,Benghazi,Libya,BEN,HLLB,11732,48,0.56019487,0.353769525
1067,Tripoli Mitiga,Libya,MJI,HLLM,11076,76,0.574110353,0.231709912
1068,Al Bayda',Libya,LAQ,HLLQ,11824,83,0.572270774,0.383349356
1069,Sabha,Libya,SEB,HLLS,11778,68,0.471011997,0.252592773
1070,Tripoli Int,Libya,TIP,HLLT,11815,82,0.570085651,0.229667883
1071,Marsa Brega,Libya,LMQ,HLMB,7220,69,0.530197856,0.341672649
1072,Ghadames,Libya,LTD,HLTD,11811,77,0.526246424,0.169564149
1073,Gisenyi,Rwanda,GYI,HRYG,3330,89,-0.029272662,0.510664135
1074,Kigali,Rwanda,KGL,HRYR,11483,83,-0.034359075,0.52603351
1075,Kamembe,Rwanda,KME,HRZA,4921,66,-0.042974195,0.504538032
1076,Dongola,Sudan,DOG,HSDN,9843,51,0.334298622,0.531105428
1077,El Fasher,Sudan,ELF,HSFS,9744,46,0.237624826,0.441997656
1078,Kassala,Sudan,KSL,HSKA,8202,36,0.268562535,0.634057177
1079,Merowe,Sudan,MWE,HSMN,13124,35,0.321896892,0.555771011
1080,Al-Ubayyid,Sudan,EBD,HSOB,9843,61,0.22956665,0.527660163
1081,Port Sudan,Sudan,PZU,HSPN,8202,74,0.339180296,0.649857645
1082,Juba,South Sudan,JUB,HSSJ,7874,73,0.08503262,0.551543258
1083,Malakal,South Sudan,MAK,HSSM,6562,74,0.166835507,0.552435118
1084,Khartoum,Sudan,KRT,HSSS,9751,79,0.272088111,0.568160518
1085,Wau,South Sudan,WUU,HSWW,7644,89,0.134841172,0.488255865
1086,Arusha,Tanzania,ARK,HTAR,5377,87,-0.058779024,0.639371714
1087,Dar es Salaam,Tanzania,DAR,HTDA,9843,60,-0.120045666,0.684214428
1088,Dodoma,Tanzania,DOD,HTDO,6700,45,-0.107694498,0.624000614
1089,Mbeya,Tanzania,MBI,HTGW,10925,41,-0.155682357,0.580740524
1090,Nduli,Tanzania,IRI,HTIR,5508,86,-0.133842845,0.623991893
1091,Arusha Kilimanjaro Int,Tanzania,JRO,HTKJ,11834,55,-0.059854496,0.647072112
1092,Lake Manyara National Park,Tanzania,LKY,HTLM,4003,56,-0.058927728,0.625147238
1093,Mtwara,Tanzania,MYW,HTMT,7410,37,-0.180451335,0.701304724
1094,Mwanza,Tanzania,MWZ,HTMW,10212,55,-0.042664398,0.574784066
1095,Chake,Tanzania,PMA,HTPE,5003,73,-0.091756494,0.694840034
1096,Tanga,Tanzania,TGT,HTTG,4160,77,-0.088878449,0.681921106
1097,Zanzibar,Tanzania,ZNZ,HTZA,8077,62,-0.108594735,0.684603636
1098,Kampala,Uganda,EBB,HUEN,12000,88,0.000739775,0.566245913
1099,Gulu,Uganda,ULU,HUGU,10314,42,0.048966261,0.563249183
1100,Soroti,Uganda,SRT,HUSO,6100,62,0.030153879,0.586828545
1101,Allentown,United States,ABE,KABE,7600,50,0.709512986,-1.316690412
1102,Abilene,United States,ABI,KABI,7202,84,0.565683911,-1.73977736
1103,Albuquerque,United States,ABQ,KABQ,13793,77,0.611566843,-1.86067808
1104,Aberdeen,United States,ABR,KABR,6901,45,0.793236446,-1.717784443
1105,"Albany,GA",United States,ABY,KABY,6601,44,0.550398299,-1.469471303
1106,Nantucket,United States,ACK,KACK,6303,33,0.720002445,-1.222781227
1107,Waco,United States,ACT,KACT,6596,40,0.551721257,-1.696992346
1108,Arcata/Eureka,United States,ACV,KACV,6000,86,0.715202784,-2.166110681
1109,Atlantic City,United States,ACY,KACY,10000,70,0.688665029,-1.301617719
1111,Alexandria Int,United States,AEX,KAEX,9352,58,0.54676628,-1.615298681
1112,Fort Worth Alliance,United States,AFW,KAFW,11010,82,0.575742205,-1.698533517
1113,Pittsburgh Allegheny,United States,AGC,KAGC,6501,63,0.704317159,-1.395045139
1114,"Augusta,GA Regional",United States,AGS,KAGS,8001,47,0.582414622,-1.430550402
1115,Athens,United States,AHN,KAHN,5522,40,0.59251486,-1.454318316
1116,Akron Fulton,United States,AKC,KAKR,6337,47,0.716239465,-1.421865701
1117,"Albany,NY",United States,ALB,KALB,7200,83,0.746098561,-1.288082602
1118,Alice,United States,ALI,KALI,5997,74,0.484170043,-1.710892182
1119,Alamogordo,United States,ALM,KALM,7006,86,0.573164398,-1.84989188
1120,Alton/St Louis,United States,ALN,KALN,8101,68,0.678763795,-1.571599137
1121,Waterloo,United States,ALO,KALO,8400,90,0.742761487,-1.612689449
1122,Alamosa,United States,ALS,KALS,8519,72,0.653362225,-1.847727667
1123,Walla Walla,United States,ALW,KALW,6526,60,0.804507742,-2.064515101
1124,Amarillo,United States,AMA,KAMA,13502,49,0.614694456,-1.775104586
1125,Anniston,United States,ANB,KANB,7000,53,0.58622468,-1.498506535
1126,Anderson,United States,AND,KAND,6002,87,0.602044316,-1.443551289
1127,Altoona,United States,AOO,KAOO,5466,81,0.703304825,-1.366941865
1128,Denver Centennial,United States,APA,KAPA,10002,38,0.690628511,-1.82996025
1129,Naples,United States,APF,KAPF,5290,76,0.456448966,-1.427248216
1131,Alpena,United States,APN,KAPN,9001,72,0.786761236,-1.458402407
1132,New Iberia,United States,ARA,KARA,8002,78,0.52425851,-1.603676654
1133,"Watertown,NY",United States,ART,KART,5000,47,0.767803524,-1.326828933
1134,Aspen,United States,ASE,KASE,7006,83,0.684574014,-1.865215976
1135,Astoria,United States,AST,KAST,5796,85,0.805609093,-2.162096386
1136,Atlanta Int,United States,ATL,KATL,11890,61,0.587071165,-1.473548344
1137,"Watertown,SD",United States,ATY,KATY,6900,59,0.783897206,-1.69566942
1138,"Augusta,ME",United States,AUG,KAUG,5001,68,0.773540372,-1.218192733
1139,Austin,United States,AUS,KAUS,12248,56,0.52699344,-1.704661317
1140,Wausau,United States,AUW,KAUW,8000,83,0.784110126,-1.564279305
1141,Asheville,United States,AVL,KAVL,8001,37,0.61847835,-1.440626206
1142,Wilkes-Barre/Scranton,United States,AVP,KAVP,7501,35,0.72149295,-1.321622586
1143,"Alexandria,MN",United States,AXN,KAXN,5100,53,0.800517928,-1.664951588
1144,Kalamazoo,United States,AZO,KAZO,6500,85,0.737138089,-1.493165847
1145,Westfield/Springfield,United States,BAF,KBAF,9000,85,0.735792398,-1.26912662
1146,"Columbus,IN",United States,CLU,KBAK,6400,83,0.685249458,-1.499173272
1147,Brady,United States,BBD,KBBD,4604,37,0.544181449,-1.733529052
1148,Bryce Canyon,United States,BCE,KBCE,7395,78,0.658100861,-1.95729943
1149,Baudette,United States,BDE,KBDE,6000,34,0.85047104,-1.651294366
1150,Hartford Int,United States,BDL,KBDL,9510,39,0.731971889,-1.268561099
1151,Bridgeport,United States,BDR,KBDR,4761,69,0.718438637,-1.276292921
1152,Bedford,United States,BED,KBED,7001,65,0.741241355,-1.244227796
1153,Bradford,United States,BFD,KBFD,6309,82,0.729601743,-1.372528644
1154,Scottsbluff,United States,BFF,KBFF,8279,82,0.730839181,-1.808091304
1155,Seattle Boeing Field,United States,BFI,KBFI,10007,38,0.829554972,-2.134572617
1156,Bakersfield,United States,BFL,KBFL,10857,60,0.61843301,-2.077936634
1157,Mobile Downtown,United States,BFM,KBFM,9618,38,0.534538509,-1.537078311
1158,Binghamton,United States,BGM,KBGM,7100,62,0.736680758,-1.326097629
1159,Bangor,United States,BGR,KBGR,11440,41,0.782036655,-1.201277
1160,Bar Harbor,United States,BHB,KBHB,5200,64,0.775798866,-1.193133319
1161,Birmingham,United States,BHM,KBHM,10000,66,0.585783121,-1.514134246
1163,Bishop,United States,BIH,KBIH,7498,54,0.652283652,-2.065841488
1164,Billings,United States,BIL,KBIL,10518,49,0.799495207,-1.894432718
1165,Bismarck,United States,BIS,KBIS,8794,59,0.816337637,-1.758349447
1166,Denver Metrop.,United States,BJC,KBJC,9000,83,0.696539929,-1.834637694
1167,Bemidji,United States,BJI,KBJI,6598,49,0.829195445,-1.656905646
1168,Baker City,United States,BKE,KBKE,5095,76,0.782558501,-2.056154905
1169,Cleveland Burke,United States,BKL,KBKL,6198,56,0.724617104,-1.425642463
1170,Beckley,United States,BKW,KBKW,6750,37,0.659512802,-1.415884374
1171,Bluefield,United States,BLF,KBLF,4742,30,0.650934494,-1.417341789
1172,Blythe,United States,BLH,KBLH,6543,75,0.586765761,-2.002189409
1173,Bellingham,United States,BLI,KBLI,6701,84,0.851595027,-2.138691594
1174,Belleville,United States,BLV,KBLV,10000,89,0.672740651,-1.567919972
1175,Bloomington,United States,BMG,KBMG,6500,53,0.683226587,-1.511746589
1176,Bloomington/Normal,United States,BMI,KBMI,8000,43,0.706458673,-1.551875233
1177,Nashville,United States,BNA,KBNA,11030,43,0.63049147,-1.512819976
1178,Burns,United States,BNO,KBNO,5100,70,0.76082218,-2.076156443
1179,Boise,United States,BOI,KBOI,10000,47,0.760342217,-2.028474017
1180,Boston,United States,BOS,KBOS,10083,74,0.739396516,-1.239274583
1181,Big Piney,United States,BPI,KBPI,6803,43,0.743250177,-1.921799494
1182,Mountain Home,United States,WMH,KBPK,5001,67,0.634757056,-1.613914636
1183,Beaumont/Port Arthur,United States,BPT,KBPT,6750,80,0.522740073,-1.640970755
1184,"Brunswick,GA Malcolm I.",United States,BQK,KBQK,8001,63,0.545568989,-1.421858643
1185,Brainerd,United States,BRD,KBRD,6500,70,0.809803105,-1.643019791
1186,"Burlington,IA",United States,BRL,KBRL,6702,61,0.711801107,-1.590440069
1187,Brownsville,United States,BRO,KBRO,7400,87,0.452158947,-1.70040279
1188,Battle Creek,United States,BTL,KBTL,10003,89,0.738401693,-1.487919419
1189,Butte,United States,BTM,KBTM,9001,46,0.802062561,-1.963443077
1190,Baton Rouge,United States,BTR,KBTR,7004,81,0.532904854,-1.59086058
1191,"Burlington,VT",United States,BTV,KBTV,8320,80,0.776181096,-1.276765899
