856,MNJ,FMSM,4921,89,-0.370041207,0.844011543,Mananjary,Madagascar
857,MXM,FMSR,4265,62,-0.379677189,0.757045285,Morombe,Madagascar
858,TLE,FMST,6562,70,-0.40811732,0.763206308,Toliara,Madagascar
859,SSY,FNBC,5905,81,-0.109430396,0.248657054,Mbanza Congo,Angola
860,BUG,FNBG,5315,32,-0.220068569,0.233938695,Benguela,Angola
861,CAB,FNCA,8202,31,-0.097685906,0.212727715,Cabinda,Angola
862,CBT,FNCT,12139,38,-0.217803128,0.235390811,Catumbela,Angola
863,DUE,FNDU,6468,36,-0.129169896,0.363351379,Chitato,Angola
864,VPE,FNGI,10640,78,-0.297465207,0.273733945,Ngiva,Angola
865,NOV,FNHU,8727,90,-0.223557476,0.275072616,Huambo,Angola
866,SVP,FNKU,8202,57,-0.216501115,0.295787915,Kuito,Angola
867,LAD,FNLU,12190,59,-0.154607723,0.230928004,Luanda,Angola
868,MEG,FNMA,7283,60,-0.166244186,0.284705103,Malanje,Angola
869,SPP,FNME,11483,35,-0.255823387,0.309268869,Menongue,Angola
870,MSZ,FNMO,8202,53,-0.266358187,0.212001654,Namibe,Angola
871,GXG,FNNG,7874,41,-0.13534173,0.266820695,Negage,Angola
872,PBN,FNPA,3379,38,-0.187134204,0.240253299,Port Amboim,Angola
873,VHC,FNSA,11155,31,-0.169106169,0.356603928,Saurimo,Angola
874,SZA,FNSO,6857,62,-0.107182239,0.215928652,Soyo,Angola
875,NDD,FNSU,3115,74,-0.194916627,0.241684466,Sumbe,Angola
876,SDD,FNUB,9570,57,-0.260485151,0.236928443,Lubango,Angola
877,LUO,FNUE,7875,63,-0.205392088,0.347280367,Luena,Angola
878,UGO,FNUG,6562,58,-0.132698601,0.262284583,Uige,Angola
879,XGN,FNXA,7400,87,-0.292436892,0.261193752,Xangongo,Angola
880,KOU,FOGK,5841,39,-0.020675345,0.217141655,Koulamoutou,Gabon
881,MJL,FOGM,5891,54,-0.032203768,0.192975815,Mouila,Gabon
882,OYE,FOGO,5906,77,0.02693235,0.202133561,Oyem,Gabon
883,OKN,FOGQ,4921,75,-0.011610175,0.238640622,Okondja,Gabon
884,LBQ,FOGR,7555,35,-0.012293907,0.178821197,Lambarene,Gabon
885,BMM,FOOB,5726,77,0.036226751,0.200594187,Bitam,Gabon
886,POG,FOOG,6234,30,-0.012422189,0.152792759,Port Gentil,Gabon
887,OMB,FOOH,5285,43,-0.027484224,0.161664431,Omboue,Gabon
888,MKU,FOOK,5892,73,0.010109139,0.224988643,Makokou,Gabon
889,LBV,FOOL,9844,54,0.00800408,0.164275278,Libreville,Gabon
890,MVB,FOON,10105,72,-0.028905445,0.23453734,Franceville,Gabon
891,PCP,FPPR,4331,37,0.029023779,0.129359263,Principe,São Tomé and Principe
892,TMS,FPST,7283,46,0.006600399,0.117149119,São Tomé,São Tomé and Principe
893,BEW,FQBR,7874,74,-0.345512361,0.609252561,Beira,Mozambique
894,VPY,FQCH,7874,60,-0.334253249,0.58344613,Chimoio,Mozambique
895,INH,FQIN,4921,44,-0.416721793,0.61799492,Inhambabe,Mozambique
896,VXC,FQLC,8300,87,-0.231675005,0.61551305,Lichinga,Mozambique
897,MPM,FQMA,12008,48,-0.452403287,0.568499133,Maputo,Mozambique
898,MUD,FQMD,7714,47,-0.203730542,0.690506338,Mueda,Mozambique
899,MZB,FQMP,6562,88,-0.198300822,0.704325881,Mocímboa da Praia,Mozambique
900,APL,FQNP,6562,33,-0.263642462,0.685596734,Nampula,Mozambique
901,POL,FQPB,5905,64,-0.226749025,0.707277462,Pemba / Porto Amelia,Mozambique
902,UEL,FQQL,5905,48,-0.311637252,0.643487164,Quelimane,Mozambique
903,TET,FQTT,8225,46,-0.281081773,0.587132278,Tete,Mozambique
904,VNX,FQVL,4823,86,-0.384293579,0.616333374,Vilanculo,Mozambique
905,SEZ,FSIA,9800,37,-0.081582623,0.969038234,Mahe Island,Seychelles
906,PRI,FSPP,4318,76,-0.075385835,0.971998271,Praslin Island,Seychelles
907,AEH,FTTC,9186,73,0.241675744,0.363801653,Abeche,Chad
908,MQQ,FTTD,5906,90,0.150524345,0.28049884,Moundou,Chad
909,NDJ,FTTJ,9186,35,0.211773015,0.2623928,N'Djamena,Chad
910,FYT,FTTY,9186,70,0.312712403,0.333551605,Faya-largeau,Chad
911,BUQ,FVBU,8491,33,-0.349369555,0.499476597,Bulawayo,Zimbabwe
912,BFO,FVCZ,5785,46,-0.366660532,0.551150543,Chiredzi,Zimbabwe
913,VFA,FVFA,7708,77,-0.315833029,0.450975638,Victoria Falls,Zimbabwe
914,HRE,FVHA,15502,81,-0.312968968,0.542671734,Harare,Zimbabwe
915,KAB,FVKB,5413,56,-0.288324905,0.504138358,Kariba,Zimbabwe
916,MVZ,FVMV,5663,54,-0.350031013,0.538592905,Masvingo,Zimbabwe
917,HWN,FVWN,15091,78,-0.325153094,0.471605416,Hwange,Zimbabwe
918,BLZ,FWCL,7628,48,-0.273651919,0.610411435,Blantyre,Malawi
919,DWA,FWDW,3980,66,-0.218485552,0.595714052,Dwangwa,Malawi
920,KGJ,FWKA,4200,39,-0.173722575,0.591544471,Karonga,Malawi
921,LLW,FWKI,11614,68,-0.240670434,0.589589644,Lilongwe,Malawi
922,ZZU,FWUU,4291,76,-0.199747701,0.593617875,Mzuzu,Malawi
923,MSU,FXMM,10498,88,-0.514214129,0.480881838,Maseru,Lesotho
924,ADI,FYAR,6300,60,-0.39203935,0.261450314,Arandis,Namibia
925,GFY,FYGF,11680,79,-0.342122923,0.31630078,Grootfontein,Namibia
926,KMP,FYKT,7598,85,-0.463206904,0.316103573,Keetmanshoop,Namibia
927,LUD,FYLZ,6004,52,-0.465783013,0.266038791,Luderitz,Namibia
928,OND,FYOA,9800,55,-0.312033472,0.278425394,Ondangwa,Namibia
929,OMD,FYOG,5252,82,-0.498897131,0.287049049,Oranjemund,Namibia
930,NDU,FYRU,11004,60,-0.313400031,0.344168464,Rundu,Namibia
931,TSB,FYTM,4823,65,-0.336183574,0.309490511,Tsumeb,Namibia
932,WVB,FYWB,7001,40,-0.401074917,0.255608705,Walvis Bay,Namibia
933,ERS,FYWE,7381,59,-0.394657337,0.298109226,Windhoek Eros,Namibia
934,WDH,FYWH,15010,60,-0.392348271,0.304924728,Windhoek Int,Namibia
935,FIH,FZAA,15420,75,-0.076545778,0.269559122,Kinshasa,Congo (Kinshasa)
936,NLO,FZAB,5526,50,-0.075514465,0.267515347,N'dolo,Congo (Kinshasa)
937,FDU,FZBO,4528,87,-0.057793438,0.303367904,Bandoundu,Congo (Kinshasa)
938,KKW,FZCA,5151,33,-0.087890766,0.327870583,Kikwit,Congo (Kinshasa)
939,MDK,FZEA,7223,85,0.000394444,0.319198033,Mbandaka,Congo (Kinshasa)
940,BDT,FZFD,10499,70,0.074232519,0.366088044,Gbadolite,Congo (Kinshasa)
941,GMA,FZFK,6550,76,0.056467858,0.345074271,Gemena,Congo (Kinshasa)
942,LIQ,FZGA,7200,61,0.037885164,0.375191701,Lisala,Congo (Kinshasa)
943,FKI,FZIC,11483,59,0.008406186,0.442231514,Kisangani,Congo (Kinshasa)
944,IRP,FZJH,8202,83,0.049351105,0.481506682,Isiro,Congo (Kinshasa)
945,BUX,FZKA,6070,77,0.027326969,0.52745247,Bunia,Congo (Kinshasa)
946,BZU,FZKJ,6890,80,0.049189488,0.432731686,Buta Zega,Congo (Kinshasa)
947,BKY,FZMA,6562,39,-0.040299303,0.502808409,Bukavu/kavumu,Congo (Kinshasa)
948,GOM,FZNA,6545,67,-0.029161135,0.510308104,Goma,Congo (Kinshasa)
949,KND,FZOA,7218,45,-0.050949301,0.452309049,Kindu,Congo (Kinshasa)
950,FBM,FZQA,10623,88,-0.20230635,0.480504834,Lubumbashi,Congo (Kinshasa)
951,KWZ,FZQM,5741,88,-0.187900396,0.445158428,Kolwezi,Congo (Kinshasa)
952,FMI,FZRF,5741,47,-0.102547864,0.510508806,Kalemie,Congo (Kinshasa)
953,KMN,FZSA,8858,72,-0.150831707,0.440746236,Kamina Base,Congo (Kinshasa)
954,KGA,FZUA,7218,80,-0.102975301,0.392161523,Kananga,Congo (Kinshasa)
955,MJM,FZWA,6558,60,-0.106835795,0.411356656,Mbuji Mayi,Congo (Kinshasa)
956,BKO,GABS,10498,58,0.218750842,-0.138752628,Bamako,Mali
957,GAQ,GAGO,8202,58,0.283588073,-0.0000952,Gao,Mali
958,KYS,GAKY,5267,90,0.252744623,-0.199044327,Kayes,Mali
959,MZI,GAMB,8340,43,0.253296148,-0.071201751,Mopti,Mali
960,TOM,GATB,6923,87,0.292002298,-0.052492174,Timbuktu,Mali
961,BJL,GBYD,11811,49,0.232792021,-0.29063573,Banjul,Gambia
962,FUE,GCFV,7874,85,0.49659329,-0.241968958,Fuerteventura Island,Spain
963,VDE,GCHI,4101,56,0.485459845,-0.312188792,El Hierro Island,Spain
964,GCLA,GCLA,7218,58,0.499626661,-0.309893681,Sta Cruz de la Palma,Spain
965,LPA,GCLP,10171,53,0.487503622,-0.268546823,Gran Canaria Island,Spain
966,ACE,GCRR,7874,86,0.505194261,-0.237455535,Lanzarote Island,Spain
967,TFS,GCTS,10499,32,0.489468868,-0.289244694,Tenerife Island South,Spain
968,TFN,GCXO,11155,69,0.497116901,-0.285212968,Tenerife Island North,Spain
969,MLN,GEML,4685,59,0.615748677,-0.05159647,Melilla,Spain
970,FNA,GFLL,10498,39,0.150385248,-0.230304921,Freetown,Sierra Leone
971,OXB,GGOV,10499,60,0.207603427,-0.273208603,Bissau,Guinea-Bissau
972,MLW,GLMR,6000,64,0.109764806,-0.187774745,Monrovia Spriggs,Liberia
973,ROB,GLRB,11000,61,0.10880016,-0.180856253,Monrovia Int,Liberia
974,AGA,GMAD,10499,69,0.529271109,-0.164289059,Agadir,Morocco
975,TTA,GMAT,6562,68,0.49651476,-0.194801429,Tan Tan,Morocco
976,FEZ,GMFF,10499,78,0.592143083,-0.086881794,Fes,Morocco
977,ERH,GMFK,10499,42,0.557589067,-0.076765344,Errachidia,Morocco
978,MEK,GMFM,9252,82,0.591301857,-0.096257003,Meknes,Morocco
979,OUD,GMFO,9843,77,0.607151194,-0.03357996,Oujda,Morocco
980,SMW,GMMA,9850,38,0.466557925,-0.203936487,Smara,Western Sahara
981,RBA,GMME,11483,84,0.594310755,-0.117836254,Rabat,Morocco
982,VIL,GMMH,9842,35,0.413962428,-0.278065856,Dakhla,Western Sahara
983,EUN,GMML,8861,59,0.473886545,-0.230718564,El Aaiún,Western Sahara
984,CMN,GMMN,12205,85,0.582372744,-0.132469969,Casablanca,Morocco
985,NDR,GMMW,9842,64,0.610669762,-0.052852234,Nador,Morocco
986,RAK,GMMX,10170,52,0.551644458,-0.14025989,Marrakech,Morocco
987,NNA,GMMY,7995,90,0.598628745,-0.115119824,Kentira,Morocco
988,OZZ,GMMZ,9842,35,0.539989167,-0.120592303,Ouarzazate,Morocco
989,AHU,GMTA,8202,86,0.613956236,-0.067012265,Al Hoceima,Morocco
990,TTU,GMTN,7546,30,0.621237718,-0.092851869,Tétouan,Morocco
991,TNG,GMTT,11483,54,0.623552005,-0.103269214,Tangier,Morocco
992,DSS,GOBD,11483,50,0.256039801,-0.297985875,Dakar B Diagne,Senegal
993,ZIG,GOGG,5069,74,0.21913656,-0.284171001,Ziguinchor,Senegal
994,CSK,GOGS,6573,35,0.21633932,-0.292307743,Cap Skirring,Senegal
995,KLC,GOOK,5249,39,0.246909987,-0.280148035,Kaolack,Senegal
996,DKR,GOOY,11450,69,0.257256301,-0.305261578,Dakar L.S. Senghor,Senegal
997,XLS,GOSS,6230,87,0.280139313,-0.287337039,Saint Louis,Senegal
998,BXE,GOTB,5741,39,0.259134263,-0.217612885,Bakel,Senegal
999,KGG,GOTK,5906,37,0.219428029,-0.213284466,Kédougou,Senegal
1000,TUD,GOTT,6562,63,0.239752392,-0.238291548,Tambacounda,Senegal
1001,NKC,GQNO,11155,36,0.319569786,-0.278724233,Nouakchott,Mauritania
1002,ATR,GQPA,9855,69,0.357911174,-0.227646777,Atar,Mauritania
1003,NDB,GQPP,7961,40,0.365351513,-0.297229584,Nouadhibou,Mauritania
1004,CKY,GUCY,10826,59,0.167148263,-0.237574218,Conakry,Guinea
1005,SID,GVAC,10735,65,0.292192551,-0.400542591,Espargos,Cape Verde
1006,BVC,GVBA,6890,87,0.281635044,-0.39948668,Rabil,Cape Verde
1007,MMO,GVMA,3924,81,0.264520356,-0.405155485,Vila do Maio,Cape Verde
1008,RAI,GVNP,6876,39,0.260481672,-0.410038924,Praia,Cape Verde
1009,SNE,GVSN,4593,45,0.289522196,-0.42384798,Preguiça,Cape Verde
1010,VXE,GVSV,6561,70,0.293794772,-0.437297476,São Pedro,Cape Verde
1011,ADD,HAAB,12467,50,0.156693741,0.677175553,Addis Ababa,Ethiopia
1012,AMH,HAAM,9170,83,0.105407242,0.65607799,Arba Minch,Ethiopia
1013,AXU,HAAX,7874,39,0.246908239,0.676713028,Axum,Ethiopia
1014,BJR,HABD,9842,82,0.202599564,0.651384835,Bahir Dar,Ethiopia
1015,DIR,HADR,8791,65,0.167982697,0.730493569,Dire Dawa,Ethiopia
1016,GMB,HAGM,8248,75,0.141873632,0.603239876,Gambela,Ethiopia
1017,GDQ,HAGN,9072,56,0.218513483,0.653346519,Gondar,Ethiopia
1018,GDE,HAGO,7505,84,0.103587562,0.760590086,Gode,Ethiopia
1019,QHR,HAHM,5940,87,0.152128134,0.680781383,Debre Zeyit,Ethiopia
1020,JIM,HAJM,6562,37,0.133798511,0.642570903,Jimma,Ethiopia
1021,MQX,HAMK,11825,46,0.235050465,0.689989752,Makale,Ethiopia
1022,ASO,HASO,8218,87,0.174855817,0.603644809,Asosa,Ethiopia
1023,BJM,HBBA,11811,30,-0.058015092,0.511704366,Bujumbura,Burundi
1024,HGA,HCMH,8000,87,0.166123411,0.769494697,Hargeisa,Somalia
1025,BBO,HCMI,13582,64,0.18132575,0.784370183,Berbera,Somalia
1026,KMU,HCMK,12139,75,-0.006586053,0.741052869,Kismayu,Somalia
1027,MGQ,HCMM,10335,33,0.035158612,0.790716163,Mogadishu,Somalia
1028,JIB,HDAM,10335,43,0.201538411,0.753275381,Djibouti City,Djibouti
1029,DBB,HEAL,11479,55,0.539734336,0.496745124,El Alamein,Egypt
1030,AAC,HEAR,9905,51,0.542331384,0.590546118,El Arish,Egypt
1031,ATZ,HEAT,9905,38,0.472050463,0.541261492,Assiut,Egypt
1032,ALY,HEAX,7221,65,0.544261743,0.522706916,Alexandria El N.,Egypt
1033,HBE,HEBA,11156,85,0.539615659,0.518299951,Alexandria Int,Egypt
1034,ABS,HEBL,9843,58,0.390534864,0.551728248,Abu Simbel,Egypt
1035,CAI,HECA,13124,38,0.525726342,0.548131116,Cairo,Egypt
1036,CWE,HECW,9757,72,0.525630335,0.539575512,El Cairo,Egypt
1037,HRG,HEGN,13124,52,0.474350835,0.589910821,Hurghada,Egypt
1038,EGH,HEGR,7874,86,0.542248648,0.595674399,El Gora,Egypt
1039,LXR,HELX,9843,88,0.448043472,0.570837857,Luxor,Egypt
1040,RMF,HEMA,9843,42,0.446055547,0.603599402,Marsa Alam,Egypt
1041,MUH,HEMM,9843,84,0.546731359,0.475108305,Mersa Matruh,Egypt
1042,PSD,HEPS,7707,42,0.545928516,0.56269418,Port Said,Egypt
1043,SKV,HESC,6939,54,0.500652946,0.594502776,St. Catherine,Egypt
1044,SSH,HESH,10108,67,0.488296012,0.600306004,Sharm el-Sheikh,Egypt
1045,ASW,HESN,11161,62,0.418257672,0.572817055,Aswan,Egypt
1046,TCP,HETB,13123,75,0.516404512,0.606992336,Taba,Egypt
1047,ASM,HHAS,9842,85,0.266893998,0.67911986,Asmara,Eritrea
1048,MSW,HHMS,11384,47,0.273493095,0.687137839,Massawa,Eritrea
1049,ASA,HHSB,11531,48,0.228145953,0.744295668,Asab,Eritrea
1050,ASV,HKAM,3284,53,-0.046164832,0.650189275,Amboseli National Park,Kenya
1051,EDL,HKEL,11480,73,0.007059124,0.615034816,Eldoret,Kenya
1052,NBO,HKJK,13507,52,-0.023025081,0.644511682,Nairobi Int,Kenya
1053,KIS,HKKI,6511,71,-0.001503409,0.606133666,Kisumu,Kenya
1054,KTL,HKKT,4757,67,0.016964408,0.610142656,Kitale,Kenya
1055,LKG,HKLK,6195,75,0.073375739,0.599489213,Lokichoggio,Kenya
1056,LOK,HKLO,3281,80,0.054488655,0.621489054,Lodwar,Kenya
1057,LAU,HKLU,3293,52,-0.039312144,0.714068323,Lamu,Kenya
1058,MYD,HKML,4600,40,-0.056362093,0.699906698,Malindi,Kenya
1059,MBA,HKMO,10991,36,-0.07042107,0.691049157,Mombasa,Kenya
1060,MRE,HKMS,3450,49,-0.024541267,0.611005859,Masai Mara,Kenya
1061,WIL,HKNW,5052,56,-0.023068366,0.642539478,Nairobi Wilson,Kenya
1062,WJR,HKWJ,9193,66,0.030250745,0.699730405,Wajir,Kenya
1063,SRX,HLGD,11807,76,0.542160343,0.289637377,Sirt,Libya
1064,GHT,HLGT,11811,81,0.438873501,0.177021766,Ghat,Libya
1065,AKF,HLKF,12007,49,0.421997915,0.406906047,Kufra,Libya
1066,BEN,HLLB,11732,48,0.56019487,0.353769525,Benghazi,Libya
1067,MJI,HLLM,11076,76,0.574110353,0.231709912,Tripoli Mitiga,Libya
1068,LAQ,HLLQ,11824,83,0.572270774,0.383349356,Al Bayda',Libya
1069,SEB,HLLS,11778,68,0.471011997,0.252592773,Sabha,Libya
1070,TIP,HLLT,11815,82,0.570085651,0.229667883,Tripoli Int,Libya
1071,LMQ,HLMB,7220,69,0.530197856,0.341672649,Marsa Brega,Libya
1072,LTD,HLTD,11811,77,0.526246424,0.169564149,Ghadames,Libya
1073,GYI,HRYG,3330,89,-0.029272662,0.510664135,Gisenyi,Rwanda
1074,KGL,HRYR,11483,83,-0.034359075,0.52603351,Kigali,Rwanda
1075,KME,HRZA,4921,66,-0.042974195,0.504538032,Kamembe,Rwanda
1076,DOG,HSDN,9843,51,0.334298622,0.531105428,Dongola,Sudan
1077,ELF,HSFS,9744,46,0.237624826,0.441997656,El Fasher,Sudan
1078,KSL,HSKA,8202,36,0.268562535,0.634057177,Kassala,Sudan
1079,MWE,HSMN,13124,35,0.321896892,0.555771011,Merowe,Sudan
1080,EBD,HSOB,9843,61,0.22956665,0.527660163,Al-Ubayyid,Sudan
1081,PZU,HSPN,8202,74,0.339180296,0.649857645,Port Sudan,Sudan
1082,JUB,HSSJ,7874,73,0.08503262,0.551543258,Juba,South Sudan
1083,MAK,HSSM,6562,74,0.166835507,0.552435118,Malakal,South Sudan
1084,KRT,HSSS,9751,79,0.272088111,0.568160518,Khartoum,Sudan
1085,WUU,HSWW,7644,89,0.134841172,0.488255865,Wau,South Sudan
1086,ARK,HTAR,5377,87,-0.058779024,0.639371714,Arusha,Tanzania
1087,DAR,HTDA,9843,60,-0.120045666,0.684214428,Dar es Salaam,Tanzania
1088,DOD,HTDO,6700,45,-0.107694498,0.624000614,Dodoma,Tanzania
1089,MBI,HTGW,10925,41,-0.155682357,0.580740524,Mbeya,Tanzania
1090,IRI,HTIR,5508,86,-0.133842845,0.623991893,Nduli,Tanzania
1091,JRO,HTKJ,11834,55,-0.059854496,0.647072112,Arusha Kilimanjaro Int,Tanzania
1092,LKY,HTLM,4003,56,-0.058927728,0.625147238,Lake Manyara National Park,Tanzania
1093,MYW,HTMT,7410,37,-0.180451335,0.701304724,Mtwara,Tanzania
1094,MWZ,HTMW,10212,55,-0.042664398,0.574784066,Mwanza,Tanzania
1095,PMA,HTPE,5003,73,-0.091756494,0.694840034,Chake,Tanzania
1096,TGT,HTTG,4160,77,-0.088878449,0.681921106,Tanga,Tanzania
1097,ZNZ,HTZA,8077,62,-0.108594735,0.684603636,Zanzibar,Tanzania
1098,EBB,HUEN,12000,88,0.000739775,0.566245913,Kampala,Uganda
1099,ULU,HUGU,10314,42,0.048966261,0.563249183,Gulu,Uganda
1100,SRT,HUSO,6100,62,0.030153879,0.586828545,Soroti,Uganda
1101,ABE,KABE,7600,50,0.709512986,-1.316690412,Allentown,United States
1102,ABI,KABI,7202,84,0.565683911,-1.73977736,Abilene,United States
1103,ABQ,KABQ,13793,77,0.611566843,-1.86067808,Albuquerque,United States
1104,ABR,KABR,6901,45,0.793236446,-1.717784443,Aberdeen,United States
1105,ABY,KABY,6601,44,0.550398299,-1.469471303,"Albany,GA",United States
1106,ACK,KACK,6303,33,0.720002445,-1.222781227,Nantucket,United States
1107,ACT,KACT,6596,40,0.551721257,-1.696992346,Waco,United States
1108,ACV,KACV,6000,86,0.715202784,-2.166110681,Arcata/Eureka,United States
1109,ACY,KACY,10000,70,0.688665029,-1.301617719,Atlantic City,United States
1111,AEX,KAEX,9352,58,0.54676628,-1.615298681,Alexandria Int,United States
1112,AFW,KAFW,11010,82,0.575742205,-1.698533517,Fort Worth Alliance,United States
1113,AGC,KAGC,6501,63,0.704317159,-1.395045139,Pittsburgh Allegheny,United States
1114,AGS,KAGS,8001,47,0.582414622,-1.430550402,"Augusta,GA Regional",United States
1115,AHN,KAHN,5522,40,0.59251486,-1.454318316,Athens,United States
1116,AKC,KAKR,6337,47,0.716239465,-1.421865701,Akron Fulton,United States
1117,ALB,KALB,7200,83,0.746098561,-1.288082602,"Albany,NY",United States
1118,ALI,KALI,5997,74,0.484170043,-1.710892182,Alice,United States
1119,ALM,KALM,7006,86,0.573164398,-1.84989188,Alamogordo,United States
1120,ALN,KALN,8101,68,0.678763795,-1.571599137,Alton/St Louis,United States
1121,ALO,KALO,8400,90,0.742761487,-1.612689449,Waterloo,United States
1122,ALS,KALS,8519,72,0.653362225,-1.847727667,Alamosa,United States
1123,ALW,KALW,6526,60,0.804507742,-2.064515101,Walla Walla,United States
1124,AMA,KAMA,13502,49,0.614694456,-1.775104586,Amarillo,United States
1125,ANB,KANB,7000,53,0.58622468,-1.498506535,Anniston,United States
1126,AND,KAND,6002,87,0.602044316,-1.443551289,Anderson,United States
1127,AOO,KAOO,5466,81,0.703304825,-1.366941865,Altoona,United States
1128,APA,KAPA,10002,38,0.690628511,-1.82996025,Denver Centennial,United States
1129,APF,KAPF,5290,76,0.456448966,-1.427248216,Naples,United States
1131,APN,KAPN,9001,72,0.786761236,-1.458402407,Alpena,United States
1132,ARA,KARA,8002,78,0.52425851,-1.603676654,New Iberia,United States
1133,ART,KART,5000,47,0.767803524,-1.326828933,"Watertown,NY",United States
1134,ASE,KASE,7006,83,0.684574014,-1.865215976,Aspen,United States
1135,AST,KAST,5796,85,0.805609093,-2.162096386,Astoria,United States
1136,ATL,KATL,11890,61,0.587071165,-1.473548344,Atlanta Int,United States
1137,ATY,KATY,6900,59,0.783897206,-1.69566942,"Watertown,SD",United States
1138,AUG,KAUG,5001,68,0.773540372,-1.218192733,"Augusta,ME",United States
1139,AUS,KAUS,12248,56,0.52699344,-1.704661317,Austin,United States
1140,AUW,KAUW,8000,83,0.784110126,-1.564279305,Wausau,United States
1141,AVL,KAVL,8001,37,0.61847835,-1.440626206,Asheville,United States
1142,AVP,KAVP,7501,35,0.72149295,-1.321622586,Wilkes-Barre/Scranton,United States
1143,AXN,KAXN,5100,53,0.800517928,-1.664951588,"Alexandria,MN",United States
1144,AZO,KAZO,6500,85,0.737138089,-1.493165847,Kalamazoo,United States
1145,BAF,KBAF,9000,85,0.735792398,-1.26912662,Westfield/Springfield,United States
1146,CLU,KBAK,6400,83,0.685249458,-1.499173272,"Columbus,IN",United States
1147,BBD,KBBD,4604,37,0.544181449,-1.733529052,Brady,United States
1148,BCE,KBCE,7395,78,0.658100861,-1.95729943,Bryce Canyon,United States
1149,BDE,KBDE,6000,34,0.85047104,-1.651294366,Baudette,United States
1150,BDL,KBDL,9510,39,0.731971889,-1.268561099,Hartford Int,United States
1151,BDR,KBDR,4761,69,0.718438637,-1.276292921,Bridgeport,United States
1152,BED,KBED,7001,65,0.741241355,-1.244227796,Bedford,United States
1153,BFD,KBFD,6309,82,0.729601743,-1.372528644,Bradford,United States
1154,BFF,KBFF,8279,82,0.730839181,-1.808091304,Scottsbluff,United States
1155,BFI,KBFI,10007,38,0.829554972,-2.134572617,Seattle Boeing Field,United States
1156,BFL,KBFL,10857,60,0.61843301,-2.077936634,Bakersfield,United States
1157,BFM,KBFM,9618,38,0.534538509,-1.537078311,Mobile Downtown,United States
1158,BGM,KBGM,7100,62,0.736680758,-1.326097629,Binghamton,United States
1159,BGR,KBGR,11440,41,0.782036655,-1.201277,Bangor,United States
1160,BHB,KBHB,5200,64,0.775798866,-1.193133319,Bar Harbor,United States
1161,BHM,KBHM,10000,66,0.585783121,-1.514134246,Birmingham,United States
1163,BIH,KBIH,7498,54,0.652283652,-2.065841488,Bishop,United States
1164,BIL,KBIL,10518,49,0.799495207,-1.894432718,Billings,United States
1165,BIS,KBIS,8794,59,0.816337637,-1.758349447,Bismarck,United States
1166,BJC,KBJC,9000,83,0.696539929,-1.834637694,Denver Metrop.,United States
1167,BJI,KBJI,6598,49,0.829195445,-1.656905646,Bemidji,United States
1168,BKE,KBKE,5095,76,0.782558501,-2.056154905,Baker City,United States
1169,BKL,KBKL,6198,56,0.724617104,-1.425642463,Cleveland Burke,United States
1170,BKW,KBKW,6750,37,0.659512802,-1.415884374,Beckley,United States
1171,BLF,KBLF,4742,30,0.650934494,-1.417341789,Bluefield,United States
1172,BLH,KBLH,6543,75,0.586765761,-2.002189409,Blythe,United States
1173,BLI,KBLI,6701,84,0.851595027,-2.138691594,Bellingham,United States
1174,BLV,KBLV,10000,89,0.672740651,-1.567919972,Belleville,United States
1175,BMG,KBMG,6500,53,0.683226587,-1.511746589,Bloomington,United States
1176,BMI,KBMI,8000,43,0.706458673,-1.551875233,Bloomington/Normal,United States
1177,BNA,KBNA,11030,43,0.63049147,-1.512819976,Nashville,United States
1178,BNO,KBNO,5100,70,0.76082218,-2.076156443,Burns,United States
1179,BOI,KBOI,10000,47,0.760342217,-2.028474017,Boise,United States
1180,BOS,KBOS,10083,74,0.739396516,-1.239274583,Boston,United States
1181,BPI,KBPI,6803,43,0.743250177,-1.921799494,Big Piney,United States
1182,WMH,KBPK,5001,67,0.634757056,-1.613914636,Mountain Home,United States
1183,BPT,KBPT,6750,80,0.522740073,-1.640970755,Beaumont/Port Arthur,United States
1184,BQK,KBQK,8001,63,0.545568989,-1.421858643,"Brunswick,GA Malcolm I.",United States
1185,BRD,KBRD,6500,70,0.809803105,-1.643019791,Brainerd,United States
1186,BRL,KBRL,6702,61,0.711801107,-1.590440069,"Burlington,IA",United States
1187,BRO,KBRO,7400,87,0.452158947,-1.70040279,Brownsville,United States
1188,BTL,KBTL,10003,89,0.738401693,-1.487919419,Battle Creek,United States
1189,BTM,KBTM,9001,46,0.802062561,-1.963443077,Butte,United States
1190,BTR,KBTR,7004,81,0.532904854,-1.59086058,Baton Rouge,United States
1191,BTV,KBTV,8320,80,0.776181096,-1.276765899,"Burlington,VT",United States
1192,BUF,KBUF,8102,83,0.749453079,-1.374136128,Buffalo,United States
1193,BUR,KBUR,6886,90,0.596914801,-2.06575427,Burbank,United States
1194,BFP,KBVI,4501,33,0.711614353,-1.403094676,Beaver Falls,United States
1195,BVY,KBVY,5001,48,0.743234531,-1.237726354,Beverly,United States
1196,BWG,KBWG,6500,71,0.645152239,-1.508308314,Bowling Green,United States
1197,BWI,KBWI,10502,76,0.683739716,-1.338114215,Baltimore Int,United States
1198,BYH,KBYH,11602,70,0.627695418,-1.569818947,Blytheville,United States
1199,BYI,KBYI,4094,57,0.74250842,-1.985696052,Burley,United States
1201,BZN,KBZN,9003,69,0.798968101,-1.939985822,Bozeman,United States
